# h0_tickfeat v2 (SIGNAL BAR j — Engineer BLOCKING-1 fix; v1 f1bdba72 โมฆะ) | ROLL_D=60 MIN_OBS=30 | Dukascopy M1 col6 | baseline ok-days past-only | reads day_facts date/status/traded/entry_time + h0_features asian_width ONLY (no P&L)
date,tick_sig,rel_tick_sig,rjR,asian_ticks,rel_tick_asian,tick_cov_asian,base_obs_sig
2017-07-13,139,1.36275,0.0964052,26525,0.926168,1,60
2017-07-14,,,,28299,1.00638,1,0
2017-07-17,233,2.21905,0.211823,25753,0.915841,1,60
2017-07-18,140,1.68675,0.104972,29422,1.04794,1,60
2017-07-19,308,1.76504,0.214789,22954,0.817567,1,60
2017-07-20,409,1.99512,0.174,30190,1.0753,1,60
2017-07-21,81,1.01887,0.0887097,27760,0.988745,1,60
2017-07-24,170,2.13836,0.16095,36757,1.3147,1,60
2017-07-25,213,1.73878,0.175978,31300,1.11952,1,60
2017-07-26,166,2.04938,0.0879121,39304,1.4058,1,60
2017-07-27,221,1.086,0.278598,42183,1.50877,1,60
2017-07-28,230,1.49837,0.359773,30315,1.07975,1,60
2017-07-31,,,,33259,1.18461,1,0
2017-08-01,350,1.98864,0.589189,37728,1.3417,1,60
2017-08-02,,,,34393,1.21859,1,0
2017-08-03,,,,36570,1.29573,1,0
2017-08-04,,,,31264,1.10773,1,0
2017-08-07,183,1.92632,0.15873,31826,1.10834,1,60
2017-08-08,360,2.01117,0.455172,27115,0.930684,1,60
2017-08-09,298,1.61081,0.13037,40722,1.39772,1,60
2017-08-10,145,1.65714,0.0924855,34605,1.18186,1,60
2017-08-11,481,2.00835,0.976238,35579,1.20869,1,60
2017-08-14,,,,35591,1.19952,1,0
2017-08-15,162,1.44643,0.0554939,36124,1.21749,1,60
2017-08-16,183,1.84848,0.431579,26594,0.896296,1,60
2017-08-17,364,2.6,0.154286,34834,1.18338,1,60
2017-08-18,302,1.62366,1.74702,32147,1.0921,1,60
2017-08-21,106,1.20455,0.0414594,30468,1.02735,1,60
2017-08-22,,,,27606,0.919449,1,0
2017-08-23,,,,30096,1.00238,1,0
2017-08-24,,,,32666,1.08429,1,0
2017-08-25,,,,24311,0.805707,1,0
2017-08-28,85,0.885417,0.154605,29074,0.963561,1,60
2017-08-29,304,2.64348,0.106535,44085,1.46105,1,60
2017-08-30,,,,35358,1.16876,1,0
2017-08-31,,,,32654,1.07445,1,0
2017-09-01,494,1.82288,2.44857,27826,0.906901,1,60
2017-09-04,309,2.11644,0.167665,37876,1.23445,1,60
2017-09-05,,,,36072,1.17565,1,0
2017-09-06,,,,33484,1.09131,1,0
2017-09-07,131,1.75839,0.213018,31479,1.02596,1,60
2017-09-08,363,4.4,0.268477,38230,1.23003,1,60
2017-09-11,338,2.32302,0.374183,28940,0.925133,1,60
2017-09-12,340,4,0.187075,33660,1.08299,1,60
2017-09-13,293,1.2389,0.179641,32394,1.03555,1,60
2017-09-14,550,2.25873,1.48246,31655,1.00846,1,60
2017-09-15,,,,39756,1.25942,1,0
2017-09-18,197,1.6281,0.0478821,33806,1.06507,1,60
2017-09-19,365,2.79693,0.227147,41313,1.29158,1,60
2017-09-20,,,,34584,1.07297,1,0
2017-09-21,336,3.18483,0.261905,49622,1.53365,1,60
2017-09-22,,,,45389,1.39555,1,0
2017-09-25,,,,42639,1.311,1,0
2017-09-26,,,,42706,1.30759,1,0
2017-09-27,355,2.87449,0.939177,36234,1.10943,1,60
2017-09-28,120,1.875,0.0748299,40502,1.24011,1,60
2017-09-29,259,1.93284,0.119107,34999,1.07162,1,60
2017-10-02,238,1.92713,0.202435,37591,1.14042,1,60
2017-10-03,,,,39990,1.19833,1,0
2017-10-04,,,,30660,0.913261,1,0
2017-10-05,,,,25181,0.75006,1,0
2017-10-06,544,2.04128,2.4252,32209,0.959401,1,60
2017-10-09,,,,38327,1.14164,1,0
2017-10-10,274,2.44643,0.105437,41313,1.22471,1,60
2017-10-11,,,,41515,1.21747,1,0
2017-10-12,165,1.57895,0.04,41789,1.21168,1,60
2017-10-13,289,2.33065,0.151862,35714,1.03236,1,60
2017-10-16,174,1.46218,0.127536,36564,1.05313,1,60
2017-10-17,,,,40612,1.16312,1,0
2017-10-18,139,1.97163,0.044335,34216,0.979938,1,60
2017-10-19,,,,43461,1.24471,1,0
2017-10-20,,,,50816,1.45536,1,0
2017-10-23,312,1.86826,0.137331,42893,1.22845,1,60
2017-10-24,196,0.965517,0.0949555,36454,1.03626,1,60
2017-10-25,294,2.19403,0.0650685,37496,1.05716,1,60
2017-10-26,,,,34413,0.970241,1,0
2017-10-27,293,2.3254,0.180685,41012,1.15629,1,60
2017-10-30,247,3.29333,0.276398,39530,1.11451,1,60
2017-10-31,151,1.81928,0.178988,37087,1.04221,1,60
2017-11-01,,,,38614,1.08307,1,0
2017-11-02,462,2.18957,0.414826,52751,1.46967,1,60
2017-11-03,,,,28323,0.789095,1,0
2017-11-06,,,,54953,1.53102,1,0
2017-11-07,,,,44788,1.24073,1,0
2017-11-08,279,1.63636,0.152695,44114,1.21933,1,60
2017-11-09,282,2.08889,0.0986193,56101,1.54361,1,60
2017-11-10,,,,44112,1.20825,1,0
2017-11-13,,,,37943,1.03035,1,0
2017-11-14,471,2.25359,1.05839,39692,1.06437,1,60
2017-11-15,448,1.83984,0.260546,43447,1.15724,1,60
2017-11-16,,,,45964,1.21704,1,0
2017-11-17,213,1.32298,0.0617496,52365,1.3749,1,60
2017-11-20,,,,49534,1.29404,1,0
2017-11-21,279,1.18471,0.265487,39236,1.0199,1,60
2017-11-22,,,,39686,1.01955,1,0
2017-11-23,442,3.12367,0.892617,36826,0.946076,1,60
2017-11-24,,,,41366,1.06271,1,0
2017-11-27,156,1.70492,0.0631313,40871,1.04999,1,60
2017-11-28,,,,41364,1.0503,1,0
2017-11-29,255,1.69435,0.0984127,38835,0.980484,1,60
2017-11-30,265,2.81915,0.836364,47427,1.19741,1,60
2017-12-01,307,1.1673,0.117021,48508,1.2222,1,60
2017-12-04,318,1.57037,0.497076,44083,1.10973,1,60
2017-12-05,201,1.32673,0.0732601,37224,0.933564,1,60
2017-12-06,336,1.45455,0.15903,53367,1.33842,1,60
2017-12-07,380,3.27586,0.330952,41925,1.04172,1,60
2017-12-08,228,1.41615,0.118577,39291,0.968785,1,60
2017-12-11,293,1.30512,0.0743243,33043,0.81473,1,60
2017-12-12,262,1.15929,0.091623,32362,0.797939,1,60
2017-12-13,231,1.43925,0.125,36073,0.88944,1,60
2017-12-14,,,,44604,1.09979,1,0
2017-12-15,194,1.24359,0.18239,36305,0.89516,1,60
2017-12-18,100,1.01523,0.0884956,39542,0.974973,1,60
2017-12-19,145,1.41463,0.295455,32013,0.795433,1,60
2017-12-20,121,0.831615,0.0512821,29690,0.745212,1,60
2017-12-21,,,,31003,0.781148,1,0
2017-12-22,118,1.19192,0.0504202,25869,0.653027,1,60
2017-12-26,264,1.31017,0.185886,23119,0.583607,1,60
2017-12-27,191,1.22436,0.253012,29161,0.737581,1,60
2017-12-28,132,0.882943,0.0523649,37707,0.953738,1,60
2017-12-29,192,0.972152,0.107438,27426,0.693697,1,60
2018-01-02,197,1.88517,0.111317,33394,0.847338,1,60
2018-01-03,,,,46849,1.18874,1,0
2018-01-04,342,2.31864,0.107652,44445,1.12417,1,60
2018-01-05,,,,34762,0.877518,1,0
2018-01-08,,,,29749,0.750972,1,0
2018-01-09,,,,43849,1.10909,1,0
2018-01-10,,,,46576,1.17807,1,0
2018-01-11,214,1.15676,0.257511,43805,1.10798,1,60
2018-01-12,286,1.7439,0.131519,47995,1.21157,1,60
2018-01-15,,,,51436,1.29598,1,0
2018-01-16,,,,43490,1.09577,1,0
2018-01-17,,,,59132,1.48988,1,0
2018-01-18,,,,55361,1.37435,1,0
2018-01-19,,,,49631,1.2321,1,0
2018-01-22,,,,46105,1.14457,1,0
2018-01-23,247,2.19556,0.0901288,45525,1.13017,1,60
2018-01-24,205,2.07071,0.408602,46661,1.1397,1,60
2018-01-25,162,1.44643,0.0282609,59606,1.44717,1,60
2018-01-26,189,2.17241,0.0491803,59660,1.4326,1,60
2018-01-29,235,1.15764,0.0737018,52496,1.22982,1,60
2018-01-30,,,,59569,1.37039,1,0
2018-01-31,,,,55816,1.27879,1,0
2018-02-01,,,,43020,0.981587,1,0
2018-02-02,,,,0,0,0,0
2018-02-05,,,,54925,1.25322,1,0
2018-02-06,,,,95561,2.18041,1,0
2018-02-07,228,1.33333,0.0911681,54974,1.25434,1,60
2018-02-08,226,1.46278,0.0443506,69383,1.57811,1,60
2018-02-09,314,1.46387,0.177005,61482,1.3984,1,60
2018-02-12,,,,32729,0.744416,1,0
2018-02-13,257,1.38919,0.0993007,47717,1.08876,1,60
2018-02-14,502,1.83212,0.340287,54628,1.24645,1,60
2018-02-15,321,1.72581,0.22242,49689,1.13375,1,60
2018-02-16,223,1.20541,0.0316623,58917,1.34006,1,60
2018-02-19,231,0.929577,0.0843137,45576,1.02964,1,60
2018-02-20,135,0.981818,0.0456853,47623,1.07589,1,60
2018-02-21,,,,50191,1.12727,1,0
2018-02-22,376,3.40271,0.389831,52923,1.18863,1,60
2018-02-23,209,1.31447,0.0675676,43445,0.975755,1,60
2018-02-26,288,2.09455,0.0221374,55937,1.26371,1,60
2018-02-27,,,,47572,1.06845,1,0
2018-02-28,,,,49358,1.09527,1,0
2018-03-01,343,2.3986,0.133333,50917,1.11136,1,60
2018-03-02,162,0.925714,0.0690537,51836,1.11859,1,60
2018-03-05,322,1.99381,0.112202,60274,1.29292,1,60
2018-03-06,165,1.5942,0.0672854,50538,1.08408,1,60
2018-03-07,,,,78089,1.67506,1,0
2018-03-08,475,1.57285,0.355556,55034,1.17707,1,60
2018-03-09,339,1.58042,0.154297,51138,1.08319,1,60
2018-03-12,225,1.27119,0.370748,39406,0.834687,1,60
2018-03-13,325,1.77112,0.0539084,40313,0.853899,1,60
2018-03-14,,,,40168,0.850828,1,0
2018-03-15,,,,20055,0.4248,1,0
2018-03-16,338,1.40249,0.631854,21299,0.45115,1,60
2018-03-19,45,0.46875,0.0279441,23550,0.49883,1,60
2018-03-20,,,,19156,0.405757,1,0
2018-03-21,,,,15289,0.323847,1,0
2018-03-22,,,,24943,0.528336,1,0
2018-03-23,163,1.59804,0.0683962,31042,0.657523,0.857,60
2018-03-26,286,0.961345,0.266541,26274,0.556529,1,60
2018-03-27,218,1.18801,0.0917431,26186,0.554665,1,60
2018-03-28,,,,25768,0.545811,1,0
2018-03-29,272,1.46631,0.24186,25138,0.532466,1,60
2018-04-02,,,,25846,0.547463,1,0
2018-04-03,,,,25136,0.532424,1,0
2018-04-04,,,,23030,0.487815,1,0
2018-04-05,105,0.795455,0.0452555,23153,0.490421,1,60
2018-04-06,254,1.7457,0.148611,32447,0.687284,1,60
2018-04-09,284,1.80892,0.381423,30812,0.653953,1,60
2018-04-10,399,2.75172,0.284906,29934,0.635319,1,60
2018-04-11,279,1.97173,0.201102,21431,0.454851,1,60
2018-04-12,,,,27021,0.573493,1,0
2018-04-13,,,,22270,0.472658,1,0
2018-04-16,335,1.05512,0.11215,33602,0.713168,1,60
2018-04-17,,,,17347,0.368173,1,0
2018-04-18,,,,16300,0.351422,1,0
2018-04-19,219,1.44079,0.0876494,21491,0.463338,1,60
2018-04-20,167,1.75789,0.114894,19389,0.423202,1,60
2018-04-23,123,0.878571,0.138667,20958,0.471125,1,60
2018-04-24,,,,19319,0.461305,1,0
2018-04-25,28,0.383562,0.0387597,16048,0.398802,1,60
2018-04-26,306,0.993506,0.467606,15572,0.391384,1,60
2018-04-27,,,,14428,0.395244,1,0
2018-04-30,,,,10490,0.316293,0.971,0
2018-05-01,82,1.15493,0.0839161,11286,0.346324,1,60
2018-05-02,,,,18395,0.581577,1,0
2018-05-03,,,,16086,0.529615,1,0
2018-05-04,559,2.17934,1.64309,12063,0.423598,1,60
2018-05-07,,,,18065,0.677925,1,0
2018-05-08,141,0.962457,0.112561,17395,0.663172,1,60
2018-05-09,117,1.00862,0.0829563,20707,0.795933,1,60
2018-05-10,64,0.715084,0.0712743,19424,0.752664,1,60
2018-05-11,174,1.392,0.128713,15655,0.615055,1,60
2018-05-14,,,,16150,0.642479,0.998,0
2018-05-15,115,1.76923,0.166667,15979,0.638152,1,60
2018-05-16,170,2,0.103175,19376,0.799126,1,60
2018-05-17,254,2.05668,0.243187,16880,0.722866,1,60
2018-05-18,142,1.775,0.105263,12968,0.561592,1,60
2018-05-21,13,0.240741,0.0210773,19139,0.844989,1,60
2018-05-22,30,0.652174,0.0186047,17616,0.8051,1,60
2018-05-23,169,2.12579,0.185745,21155,0.985742,1,60
2018-05-24,89,2.17073,0.13289,24470,1.14533,1,60
2018-05-25,87,1.27941,0.12532,23978,1.1223,1,60
2018-05-28,,,,22173,1.03782,1,0
2018-05-29,268,2.64039,0.295082,22677,1.06141,1,60
2018-05-30,,,,26597,1.24489,1,0
2018-05-31,157,1.53171,0.111717,19749,0.924362,1,60
2018-06-01,72,0.791209,0.0424028,17680,0.827522,0.857,60
2018-06-04,173,1.56561,0.13172,21571,1.00964,1,60
2018-06-05,105,2.59259,0.326203,16629,0.778329,1,60
2018-06-06,70,1.27273,0.195238,14202,0.669054,1,60
2018-06-07,59,1.21649,0.123552,13655,0.648493,1,60
2018-06-08,,,,14738,0.707452,1,0
2018-06-11,,,,15400,0.755606,1,0
2018-06-12,,,,19822,1.00418,1,0
2018-06-13,48,1.26316,0.228571,11774,0.60001,1,60
2018-06-14,,,,17001,0.876047,1,0
2018-06-15,,,,22394,1.15537,1,0
2018-06-18,,,,20575,1.06152,1,0
2018-06-19,281,3.49068,0.454395,27586,1.42324,1,60
2018-06-20,304,3.61905,0.276398,25452,1.31152,0.998,60
2018-06-21,146,3.51807,0.0900383,22733,1.15849,1,60
2018-06-22,,,,19045,0.970545,1,0
2018-06-25,,,,23633,1.21779,1,0
2018-06-26,80,1.97531,0.0263736,28983,1.49347,1,60
2018-06-27,211,1.7085,0.333879,32364,1.66769,1,60
2018-06-28,85,2.07317,0.0857143,28466,1.46683,1,60
2018-06-29,,,,37609,1.93796,1,0
2018-07-02,182,1.28622,0.135135,30545,1.57396,1,60
2018-07-03,,,,35362,1.82217,1,0
2018-07-04,217,2.30851,0.103081,33687,1.73586,1,60
2018-07-05,121,0.956522,0.0880682,29387,1.51429,1,60
2018-07-06,,,,30719,1.58292,1,0
2018-07-09,51,1.13333,0.0387097,20423,1.05238,1,60
2018-07-10,,,,23890,1.23103,1,0
2018-07-11,231,2.85185,0.0729834,40468,2.08528,1,60
2018-07-12,,,,26729,1.37732,1,0
2018-07-13,111,3.17143,0.0835821,30197,1.55603,1,60
2018-07-16,116,0.725,0.0505051,19308,0.994924,1,60
2018-07-17,200,1.34228,0.529412,26869,1.38454,1,60
2018-07-18,240,4.89796,0.389105,23696,1.20756,1,60
2018-07-19,175,2.9661,0.143145,26358,1.34322,1,60
2018-07-20,,,,43203,2.147,1,0
2018-07-23,,,,34426,1.71082,1,0
2018-07-24,,,,30590,1.49227,1,0
2018-07-25,,,,26454,1.28162,1,0
2018-07-26,,,,27840,1.33008,1,0
2018-07-27,298,3.13684,0.766284,24618,1.15237,1,60
2018-07-30,114,0.995633,0.0564854,20506,0.932833,0.995,60
2018-07-31,204,2.04,0.390501,30046,1.36681,1,60
2018-08-01,,,,26728,1.18604,1,0
2018-08-02,215,2.60606,0.100885,24590,1.08302,1,60
2018-08-03,165,1.36364,0.116279,23441,1.01113,1,60
2018-08-06,114,0.995633,0.108168,21446,0.911161,1,60
2018-08-07,,,,19612,0.833241,1,0
2018-08-08,158,1.13262,0.134454,21289,0.904491,1,60
2018-08-09,192,1.91045,0.415902,21421,0.910099,1,60
2018-08-10,76,0.962025,0.133929,20928,0.889153,1,60
2018-08-13,198,1.87678,0.147368,36564,1.55347,0.998,60
2018-08-14,,,,27219,1.1502,1,0
2018-08-15,91,1.89583,0.0662162,29337,1.23301,1,60
2018-08-16,,,,50997,2.13073,1,0
2018-08-17,,,,30627,1.26432,1,0
2018-08-20,145,1.30045,0.186352,23055,0.93987,1,60
2018-08-21,108,1.57664,0.061144,27694,1.12898,1,60
2018-08-22,169,1.9096,0.15142,25618,1.04121,1,60
2018-08-23,127,0.976923,0.0376176,28424,1.13537,1,60
2018-08-24,,,,28403,1.11232,1,0
2018-08-27,153,0.987097,0.139326,28154,1.08335,1,60
2018-08-28,218,1.97285,0.108597,22745,0.875212,1,60
2018-08-29,183,1.44094,0.286783,21859,0.841119,1,60
2018-08-30,,,,22428,0.863014,1,0
2018-08-31,,,,25724,0.989841,1,0
2018-09-03,,,,24454,0.939058,1,0
2018-09-04,165,1.33065,0.0702875,24348,0.934987,1,60
2018-09-05,,,,23023,0.884106,1,0
2018-09-06,248,1.8717,0.25731,23709,0.910449,1,60
2018-09-07,,,,27995,1.07504,1,0
2018-09-10,133,1.69427,0.123188,26091,0.988071,1,60
2018-09-11,209,1.76371,0.341772,18036,0.683027,1,60
2018-09-12,,,,20154,0.763236,0.998,0
2018-09-13,327,1.86325,0.35873,18494,0.700371,0.998,60
2018-09-14,173,1.33591,0.0918803,21068,0.803371,1,60
2018-09-17,,,,17719,0.675666,0.998,0
2018-09-18,184,1.33818,0.0651261,28878,1.10118,1,60
2018-09-19,182,1.89583,0.0892495,21157,0.801219,1,60
2018-09-20,159,1.20913,0.137143,19157,0.725479,1,60
2018-09-21,197,1.33108,0.161765,23359,0.890732,1,60
2018-09-24,103,1.40136,0.0925373,15564,0.600753,1,60
2018-09-25,,,,17277,0.673016,1,0
2018-09-26,,,,17888,0.712159,1,0
2018-09-27,86,0.719665,0.238579,9137,0.371362,0.967,60
2018-09-28,150,1.13636,0.189542,22969,0.938698,1,60
2018-10-01,142,1.07576,0.0760369,23306,0.966292,1,60
2018-10-02,213,1.07305,0.131868,20168,0.847413,1,60
2018-10-03,,,,29228,1.22809,1,0
2018-10-04,137,1.10484,0.189655,26256,1.0927,1,60
2018-10-05,395,2.5,0.58,18153,0.755478,0.998,60
2018-10-08,,,,24993,1.05445,1,0
2018-10-09,77,0.88,0.0982368,24791,1.04592,1,60
2018-10-10,170,1.4978,0.148855,20995,0.873754,1,60
2018-10-11,,,,35084,1.48018,1,0
2018-10-12,,,,29039,1.20852,1,0
2018-10-15,37,0.592,0.0253165,24161,1.00551,1,60
2018-10-16,283,2.47162,0.330033,23096,0.964947,1,60
2018-10-17,200,1.79372,0.281324,19805,0.840085,1,60
2018-10-18,245,1.38028,0.479087,18503,0.790726,1,60
2018-10-19,108,1.62406,0.130919,19424,0.832487,1,60
2018-10-22,,,,19231,0.828887,1,0
2018-10-23,,,,18302,0.793136,0.998,0
2018-10-24,,,,18937,0.820654,1,0
2018-10-25,94,0.820961,0.0729167,21445,0.930813,1,60
2018-10-26,,,,24798,1.07836,1,0
2018-10-29,,,,28147,1.224,1,0
2018-10-30,50,0.980392,0.0334928,26070,1.13368,1,60
2018-10-31,121,0.820339,0.0704787,19373,0.840879,0.995,60
2018-11-01,,,,27103,1.1764,1,0
2018-11-02,224,1.89831,0.268293,30051,1.30229,1,60
2018-11-05,,,,22369,0.964139,1,0
2018-11-06,113,0.664706,0.152381,21102,0.90953,0.995,60
2018-11-07,,,,49740,2.15553,1,0
2018-11-08,234,2.52973,0.291667,28016,1.2141,0.998,60
2018-11-09,128,1.26108,0.0706897,24825,1.07582,1,60
2018-11-12,97,1.83019,0.0865922,19497,0.844922,1,60
2018-11-13,93,0.973822,0.0672269,22018,0.955684,0.855,60
2018-11-14,85,1.60377,0.185811,24693,1.07179,0.995,60
2018-11-15,55,1.03774,0.078481,21685,0.940393,0.998,60
2018-11-16,215,1.59851,0.273973,18536,0.806053,0.995,60
2018-11-19,117,0.698507,0.12724,18290,0.800193,0.998,60
2018-11-20,113,1.14721,0.106195,13841,0.6128,1,60
2018-11-21,55,0.769231,0.121212,13542,0.604594,0.988,60
2018-11-22,50,1,0.129825,12190,0.551235,0.993,60
2018-11-23,,,,9344,0.422538,0.993,0
2018-11-26,53,0.415686,0.0813648,17053,0.77114,1,60
2018-11-27,137,2.36207,0.467532,13821,0.634806,0.998,60
2018-11-28,152,0.894118,0.29562,11827,0.548435,0.993,60
2018-11-29,274,1.89619,0.136538,16164,0.758838,0.993,60
2018-11-30,,,,13915,0.658558,0.995,0
2018-12-03,,,,18989,0.900593,1,0
2018-12-04,102,1.88889,0.0551724,21575,1.02584,1,60
2018-12-05,,,,19061,0.906307,0.993,0
2018-12-06,247,1.75801,0.424,19297,0.93759,1,60
2018-12-07,122,1.07018,0.206687,13415,0.665394,0.995,60
2018-12-10,,,,18782,0.931601,0.995,0
2018-12-11,127,1.30256,0.0775194,14168,0.708878,0.995,60
2018-12-12,,,,16958,0.848473,1,0
2018-12-13,,,,11793,0.600122,0.988,0
2018-12-14,51,0.894737,0.0547945,13653,0.694774,0.998,60
2018-12-17,,,,10189,0.523573,0.988,0
2018-12-18,29,0.343195,0.0461538,14403,0.74248,0.993,60
2018-12-19,177,0.975207,0.302491,15306,0.78903,0.988,60
2018-12-20,,,,22881,1.1834,0.998,0
2018-12-21,130,1.3198,0.0868421,11757,0.606078,1,60
2018-12-24,136,1.43158,0.0755735,16678,0.859757,0.998,60
2018-12-26,80,1.36752,0.0407725,17171,0.885172,0.998,60
2018-12-27,254,2.97076,0.141397,27051,1.39449,0.998,60
2018-12-28,101,1.7265,0.0283224,23727,1.21924,0.995,60
2018-12-31,173,1.94382,0.14939,15590,0.80111,0.998,60
2019-01-02,71,1.17355,0.0335052,20517,1.05766,1,60
2019-01-03,51,0.990291,0.0753296,27326,1.40867,1,60
2019-01-04,,,,31566,1.62724,1,0
2019-01-07,,,,23088,1.1902,0.998,0
2019-01-08,185,1.83168,0.171021,23343,1.19951,0.983,60
2019-01-09,103,1.92523,0.127042,17535,0.901056,0.993,60
2019-01-10,,,,23988,1.23659,0.998,0
2019-01-11,120,2.5,0.0556995,19854,1.02348,1,60
2019-01-14,,,,16369,0.843828,0.998,0
2019-01-15,,,,17359,0.897802,1,0
2019-01-16,,,,16883,0.876402,0.988,0
2019-01-17,,,,17082,0.892197,0.995,0
2019-01-18,,,,14603,0.767569,0.998,0
2019-01-21,171,2.375,0.191057,13729,0.721629,1,60
2019-01-22,,,,14416,0.75774,0.995,0
2019-01-23,118,1.26882,0.241379,13296,0.701155,0.995,60
2019-01-24,201,1.6962,0.16622,13230,0.701503,0.993,60
2019-01-25,,,,15940,0.845197,0.988,0
2019-01-28,,,,15989,0.856906,1,0
2019-01-29,57,1.03636,0.0591398,12966,0.704176,0.995,60
2019-01-30,67,1.38144,0.05,15113,0.843712,0.995,60
2019-01-31,129,1.59259,0.0844687,15596,0.893907,0.998,60
2019-02-01,45,0.833333,0.0451467,15465,0.895743,1,60
2019-02-04,102,0.69863,0.140845,10795,0.63031,0.712,60
2019-02-05,131,1.91241,0.139706,13465,0.786209,1,60
2019-02-06,,,,15104,0.884957,0.998,0
2019-02-07,,,,15321,0.900944,0.99,0
2019-02-08,104,1.21637,0.0714286,14941,0.883012,0.998,60
2019-02-11,,,,11865,0.713641,0.993,0
2019-02-12,,,,12045,0.740479,0.857,0
2019-02-13,12,0.266667,0.034642,13006,0.799557,0.998,60
2019-02-14,77,1.42593,0.17033,13985,0.869903,1,60
2019-02-15,,,,10795,0.676188,0.995,0
2019-02-18,34,0.539683,0.0351967,14066,0.89206,0.988,60
2019-02-19,65,0.935252,0.0568862,12296,0.779807,0.998,60
2019-02-20,,,,18203,1.16738,0.993,0
2019-02-21,,,,20681,1.3263,1,0
2019-02-22,95,1.93878,0.219931,15586,0.999551,1,60
2019-02-25,,,,17454,1.11971,1,0
2019-02-26,132,1.76,0.223796,13252,0.849869,0.988,60
2019-02-27,133,1.69427,0.122449,7220,0.463028,0.89,60
2019-02-28,324,2.15282,0.407862,11337,0.72729,0.993,60
2019-03-01,126,2.625,0.105263,14125,0.906146,1,60
2019-03-04,88,1.02924,0.0511628,15192,0.974596,1,60
2019-03-05,60,0.784314,0.0199501,16047,1.03359,0.995,60
2019-03-06,156,2.57851,0.135294,13725,0.880485,0.99,60
2019-03-07,141,2.58716,0.100719,10357,0.667096,0.993,60
2019-03-08,,,,15358,0.997726,0.988,0
2019-03-11,42,0.913043,0.0794702,12491,0.814303,0.995,60
2019-03-12,129,2.04762,0.132216,11784,0.769517,0.995,60
2019-03-13,141,1.83117,0.12731,11916,0.778137,0.998,60
2019-03-14,,,,13431,0.880779,0.983,0
2019-03-15,,,,14362,0.941832,0.981,0
2019-03-18,91,2.45946,0.171084,10281,0.678502,0.998,60
2019-03-19,280,3.33333,0.141026,10226,0.674872,0.99,60
2019-03-20,124,1.65333,0.198738,11714,0.773074,0.974,60
2019-03-21,36,0.847059,0.0502901,13676,0.902557,0.995,60
2019-03-22,58,1.38095,0.105714,11542,0.761722,0.995,60
2019-03-25,50,1.07527,0.0644007,13611,0.900884,0.988,60
2019-03-26,,,,17479,1.16352,1,0
2019-03-27,211,2.42529,0.140704,16695,1.10501,1,60
2019-03-28,98,1.39007,0.0993228,13848,0.91657,0.993,60
2019-03-29,96,2.46154,0.222482,15365,1.0228,1,60
2019-04-01,154,2.05333,0.126437,11821,0.786886,0.998,60
2019-04-02,,,,10207,0.690969,0.981,0
2019-04-03,,,,8816,0.607602,0.986,0
2019-04-04,,,,8153,0.566613,0.986,0
2019-04-05,92,1.39394,0.0523732,9701,0.681083,0.995,60
2019-04-08,135,1.63636,0.131944,11451,0.814728,0.988,60
2019-04-09,242,3.55882,0.24058,10040,0.721446,0.988,60
2019-04-10,263,1.65409,0.271357,11617,0.842636,0.998,60
2019-04-11,,,,12651,0.923397,1,0
2019-04-12,279,1.43077,0.226148,13117,0.96141,0.993,60
2019-04-15,88,1.05389,0.0777311,16525,1.22064,1,60
2019-04-16,11,0.282051,0.0125313,13687,1.01101,1,60
2019-04-17,145,2.37705,0.0764526,16916,1.24952,0.995,60
2019-04-18,124,1.56962,0.111455,14062,1.03871,0.998,60
2019-04-22,,,,16644,1.22943,0.998,0
2019-04-23,20,0.248447,0.0989761,11932,0.881371,0.993,60
2019-04-24,,,,15159,1.11974,0.998,0
2019-04-25,108,1.36709,0.0869565,14806,1.08521,0.995,60
2019-04-26,88,1.32331,0.0483092,17775,1.30282,0.998,60
2019-04-29,,,,10301,0.755012,0.969,0
2019-04-30,,,,12001,0.879613,0.993,0
2019-05-02,227,1.40123,1.11872,4046,0.296551,0.286,60
2019-05-03,60,0.588235,0.0819672,9021,0.661194,0.969,60
2019-05-06,,,,34019,2.49342,1,0
2019-05-07,444,2.59649,0.40856,15510,1.13681,0.986,60
2019-05-08,86,1.43333,0.115169,13834,1.01396,0.979,60
2019-05-09,,,,18752,1.37443,0.995,0
2019-05-10,42,1.16667,0.0647887,31928,2.33366,0.99,60
2019-05-13,394,2.2907,0.277876,15743,1.15068,1,60
2019-05-14,,,,18718,1.36812,0.99,0
2019-05-15,212,2.82667,0.142012,15159,1.10799,0.988,60
2019-05-16,36,0.336449,0.116822,12166,0.88764,0.99,60
2019-05-17,129,2.09756,0.163366,14915,1.08821,1,60
2019-05-20,40,1.02564,0.0625,16517,1.20509,1,60
2019-05-21,35,1,0.0733591,11518,0.835879,0.983,60
2019-05-22,28,0.736842,0.0610329,10798,0.783628,0.99,60
2019-05-23,,,,12279,0.895885,0.995,0
2019-05-24,148,2.11429,0.236453,15452,1.12941,1,60
2019-05-27,,,,15950,1.16581,0.995,0
2019-05-28,,,,14070,1.0284,0.995,0
2019-05-29,,,,15791,1.15419,0.99,0
2019-05-30,18,0.455696,0.0290323,14592,1.06464,0.998,60
2019-05-31,61,2.03333,0.0425532,22133,1.60623,0.993,60
2019-06-03,305,2.82407,0.109827,23780,1.71808,1,60
