# h0_day_facts v1 | field=SIM-SEARCH uncapped flat0.01 ea_catchup cfg={'CAPR': 1.0, 'A': 1.0, 'D': 1.0, 'SLOPE': 0.0005, 'EMA_P': 2880, 'SLOPE_B': 1440, 'allow_short': True, 'spread_mult': 1.0} | features_sha256=ed49e6cd77b1cf578f94ea5a708ab70d5de3ab693c3837f966dad2b22d8ddb5c | MED-1: ห้ามเรียก edge จากสนามนี้จนผ่าน capped+real-tick confirm
date,dow,status,bars,sess_bars,max_gap_min,first_sess_min,last_sess_min,days_since_prev,prev_ok,warmup_incomplete,asian_bars,asian_width,overnight_gap,prev_range,rv_prev,rv_pct250,range_exp,slope_08,slope_pct250,traded,entry_time,pnl,reason,dir,R,exit_date,cross_day
2012-02-24,4,ok,1379,1379,2,60,1439,1,1,0,420,5.43,-0.55,15.12,0.0078256,14.8,0.621455,0.0078438,87.2,1,11:25,-5.46,stop,1,5.43,2012-02-24,0
2012-02-27,0,ok,1380,1380,1,60,1439,3,1,0,420,6.77,2.56,12.4,0.00763544,13.2,0.509659,0.00191455,52.4,0,,,,,,,
2012-02-28,1,ok,1380,1379,2,60,1439,1,1,0,420,6.24,-0.05,17.98,0.00801459,20.4,0.751358,-0.00153996,27.6,0,,,,,,,
2012-02-29,2,ok,1380,1380,1,60,1439,1,1,0,420,6.68,0.22,24.46,0.00832701,23.6,1.08134,0.00406444,65.6,1,12:33,-6.71,stop,1,6.68,2012-02-29,0
2012-03-01,3,ok,1381,1380,1,60,1439,1,1,0,420,31.07,0,104.65,0.0232838,96.4,4.62644,-0.0149495,4,0,,,,,,,
2012-03-02,4,ok,1381,1380,1,60,1439,1,1,0,420,7.82,-0.13,31.84,0.0139913,76,1.38646,-0.0129202,6,1,09:38,1.61,stop,-1,7.82,2012-03-02,0
2012-03-05,0,ok,1380,1380,1,60,1439,3,1,0,420,6.8,-1.25,19.46,0.0101228,46.4,0.7938,-0.00701516,11.6,1,08:14,7.64,stop,-1,6.8,2012-03-05,0
2012-03-06,1,ok,1381,1380,1,60,1439,1,1,0,420,9,0.02,23.12,0.010255,47.6,0.943096,-0.00611896,13.2,1,09:54,25.73,stop,-1,9,2012-03-06,0
2012-03-07,2,ok,1381,1380,1,60,1439,1,1,0,420,6.58,-0.38,46.05,0.0124475,67.2,1.87844,-0.0118183,7.2,1,10:49,-6.92,stop,-1,6.58,2012-03-07,0
2012-03-08,3,ok,1380,1380,1,60,1439,1,1,0,420,5.91,-0.02,16.94,0.00843888,25.2,0.691006,-0.00327581,21.6,0,,,,,,,
2012-03-09,4,ok,1380,1379,2,60,1439,1,1,0,420,8.8,-0.48,21.04,0.00829344,22.4,0.884405,0.00506109,73.6,1,17:35,4.98,eod,1,8.8,2012-03-09,0
2012-03-12,0,ok,1324,1320,2,60,1380,3,1,0,420,10.49,1.07,38.2,0.0113928,59.6,1.73007,0.0044845,68,0,,,,,,,
2012-03-13,1,ok,1379,1320,2,60,1380,1,1,0,419,7.47,-1.11,22.51,0.00898527,31.6,1.01947,0.000332262,39.6,1,18:02,10.46,stop,-1,7.47,2012-03-13,0
2012-03-14,2,ok,1380,1320,1,60,1379,1,1,0,420,8.6,0.68,43.74,0.013968,75.6,2.00873,-0.00636099,12.8,1,08:01,23.82,stop,-1,8.6,2012-03-14,0
2012-03-15,3,ok,1380,1320,2,60,1380,1,1,0,419,12.14,-1.66,47.79,0.0128943,70,2.09467,-0.016796,3.2,0,,,,,,,
2012-03-16,4,ok,1371,1313,4,60,1379,1,1,0,416,8.62,-1.5,30.53,0.0112129,56.8,1.28331,-0.00396812,19.2,1,10:16,6.39,stop,-1,8.62,2012-03-16,0
2012-03-19,0,ok,1381,1321,1,60,1380,3,1,0,420,6.5,-0.07,25.15,0.010499,49.6,1.05717,-0.000246311,36.8,1,17:06,-3.09,eod,1,6.5,2012-03-19,0
2012-03-20,1,ok,1378,1319,2,60,1380,1,1,0,419,9.97,0.25,17.6,0.00915124,34.4,0.709534,0.000937097,45.2,1,16:56,2.61,eod,-1,9.97,2012-03-20,0
2012-03-21,2,ok,1381,1321,1,60,1380,1,1,0,420,8.3,-0.17,23.01,0.00942441,38,0.927636,-0.00312026,22.4,1,14:02,-8.65,stop,-1,8.3,2012-03-21,0
2012-03-22,3,ok,1379,1319,2,60,1380,1,1,0,418,9.12,-0.33,15.29,0.00898497,30.8,0.642707,-0.000993605,32.8,1,09:55,7.5,stop,-1,9.12,2012-03-22,0
2012-03-23,4,ok,1380,1320,1,60,1379,1,1,0,420,6.73,-1.4,28.22,0.0106095,50.8,1.2235,-0.00389135,20,0,,,,,,,
2012-03-26,0,ok,1380,1380,1,60,1439,3,1,0,420,8.78,1.28,24.39,0.00837343,23.2,1.02522,0.00484202,71.2,1,15:12,18.68,eod,1,8.78,2012-03-26,0
2012-03-27,1,ok,1381,1380,1,60,1439,1,1,0,420,4.25,0,38.11,0.00981188,42.4,1.56029,0.00994736,92.8,1,09:15,0.43,stop,1,4.25,2012-03-27,0
2012-03-28,2,ok,1380,1379,2,60,1439,1,1,0,420,5.05,0,17.48,0.00802074,18.4,0.704697,0.00531048,75.2,1,10:43,-5.08,stop,1,5.05,2012-03-28,0
2012-03-29,3,ok,1380,1379,2,60,1439,1,1,0,420,6.56,-0.04,30.03,0.0099697,43.6,1.21235,-0.00470391,16.4,1,08:35,5.57,stop,-1,6.56,2012-03-29,0
2012-03-30,4,ok,1381,1380,1,60,1439,1,1,0,420,3.81,0,19.85,0.00873293,27.2,0.801373,-0.0050248,15.6,0,,,,,,,
2012-04-02,0,ok,1379,1379,2,60,1439,3,1,0,420,6.75,3.47,11.17,0.00689902,6,0.470217,0.00125372,49.6,1,16:48,1.38,eod,1,6.75,2012-04-02,0
2012-04-03,1,ok,1378,1377,4,60,1439,1,1,0,417,4.41,0,20.62,0.00701394,6.4,0.868028,0.00343456,62.4,0,,,,,,,
2012-04-04,2,ok,1373,1372,9,60,1439,1,1,0,420,7.13,0,42.15,0.0113516,58.4,1.77848,-0.00472657,16.8,1,10:04,14.2,stop,-1,7.13,2012-04-04,0
2012-04-05,3,ok,1381,1380,1,60,1439,1,1,0,420,5.67,0,35.55,0.0107538,52.4,1.5,-0.0154468,4.4,0,,,,,,,
2012-04-06,4,short,1,1,0,120,120,1,1,0,1,0,-3.1,13.64,0.00835963,21.6,0.550666,-0.00783273,11.2,0,,,,,,,
2012-04-09,0,ok,1379,1379,1,61,1439,3,0,0,419,11.21,15.06,0,,,0,-0.00302035,24.4,1,15:42,-6.07,eod,1,11.21,2012-04-09,0
2012-04-10,1,ok,1381,1380,1,60,1439,1,1,0,420,13.92,-0.01,13.28,0.00738513,9.6,0.536132,0.0036966,65.6,1,19:39,3.61,eod,1,13.92,2012-04-10,0
2012-04-11,2,ok,1380,1380,1,60,1439,1,1,0,420,6.02,-0.3,31.15,0.00990498,41.6,1.31435,0.00436702,68.8,1,09:08,-6.05,stop,1,6.02,2012-04-11,0
2012-04-12,3,ok,1380,1380,1,60,1439,1,1,0,420,4.4,0.21,9.67,0.0077956,12.4,0.390392,0.00394761,66,1,16:43,14.35,stop,1,4.4,2012-04-12,0
2012-04-13,4,ok,1380,1379,2,60,1439,1,1,0,420,5.14,-0.02,29.56,0.00789517,14,1.24726,0.00579892,78.8,1,10:08,-5.17,stop,1,5.14,2012-04-13,0
2012-04-16,0,ok,1380,1380,1,60,1439,3,1,0,420,10.83,-3.74,28.61,0.00988085,41.6,1.20717,-0.00108055,33.2,1,09:40,-11.17,stop,-1,10.83,2012-04-16,0
2012-04-17,1,hole,1319,1318,61,60,1439,1,1,0,360,4.91,0.03,16.6,0.00865853,26,0.700422,-0.00492801,16.4,1,08:08,-5.25,stop,-1,4.91,2012-04-17,0
2012-04-18,2,hole,1319,1319,61,60,1439,1,0,0,419,4.13,0.35,22.8,0.00899083,29.6,1.04515,-0.00154403,30.8,1,11:47,3.85,stop,-1,4.13,2012-04-18,0
2012-04-19,3,ok,1381,1380,1,60,1439,1,0,0,420,5.99,-0.01,16.45,0.00834404,21.2,0.754068,-0.0034132,22.4,1,14:27,-6.33,stop,-1,5.99,2012-04-19,0
2012-04-20,4,ok,1377,1376,3,60,1439,1,1,0,419,4.19,0.01,22.75,0.0093443,34.8,1.04286,-0.00197351,29.2,1,12:02,-4.55,stop,-1,4.19,2012-04-20,0
2012-04-23,0,ok,1378,1378,2,60,1439,3,1,0,418,3.45,-1.31,8.71,0.00652716,2.8,0.380682,-0.000450346,37.6,1,10:09,12.23,stop,-1,3.45,2012-04-23,0
2012-04-24,1,ok,1376,1376,4,60,1439,1,1,0,416,3.49,-0.18,20,0.00821452,19.2,0.922297,-0.00293962,25.2,1,08:13,-3.89,stop,-1,3.49,2012-04-24,0
2012-04-25,2,ok,1379,1378,2,60,1439,1,1,0,418,2.47,0,15.22,0.00607154,1.6,0.701868,0.00111501,49.2,1,10:08,-2.5,stop,1,2.47,2012-04-25,0
2012-04-26,3,ok,1381,1380,1,60,1439,1,1,0,420,6.5,-0.01,21.71,0.0115298,60.4,1.06893,0.000987906,48.4,1,09:13,8.74,eod,1,6.5,2012-04-26,0
2012-04-27,4,ok,1381,1380,1,60,1439,1,1,0,420,3.54,0,19.1,0.00660625,4.4,0.940423,0.00505477,75.2,1,15:32,3.32,stop,1,3.54,2012-04-27,0
2012-04-30,0,ok,1374,1374,4,60,1439,3,1,0,414,2.41,0.47,17.11,0.00693244,6.8,0.85872,0.00456434,70.8,1,09:24,-2.44,stop,1,2.41,2012-04-30,0
2012-05-01,1,ok,1379,1378,2,60,1439,1,1,0,418,3.72,0,22.69,0.0096408,38.4,1.13877,0.00256928,58.4,1,15:20,-3.75,stop,1,3.72,2012-05-01,0
2012-05-02,2,ok,1380,1379,2,60,1439,1,1,0,419,5.08,-0.01,14.61,0.00668349,5.2,0.73325,0.000528361,43.6,1,15:38,4.83,stop,-1,5.08,2012-05-02,0
2012-05-03,3,ok,1331,1330,9,60,1433,1,1,0,414,6.08,0.01,17.15,0.00811186,19.2,0.877238,-0.00359175,21.6,1,08:49,6.12,stop,-1,6.08,2012-05-03,0
2012-05-04,4,short,1319,1319,5,114,1439,1,1,0,364,3.35,-1.67,22.3,0.00863039,25.6,1.14066,-0.00684518,12.8,1,08:46,3.25,stop,-1,3.35,2012-05-04,0
2012-05-07,0,ok,1380,1380,1,60,1439,3,0,0,420,6.86,-2.15,21.1,0.00885841,28,1.07928,-0.00319732,24.4,1,17:40,-7.22,stop,-1,6.86,2012-05-07,0
2012-05-08,1,ok,1379,1378,3,60,1439,1,1,0,418,2.73,0,10.58,0.0071113,8.4,0.541176,-0.00112318,35.2,1,08:01,7.25,stop,-1,2.73,2012-05-08,0
2012-05-09,2,ok,1381,1380,1,60,1439,1,1,0,420,19.57,0,43.58,0.0100309,44.8,2.40441,-0.0120957,7.6,1,11:40,-5.19,eod,-1,19.57,2012-05-09,0
2012-05-10,3,ok,1379,1378,2,60,1439,1,1,0,418,7.1,0,27.12,0.0101365,47.2,1.49628,-0.0122519,7.6,1,12:28,-7.44,stop,-1,7.1,2012-05-10,0
2012-05-11,4,ok,1380,1379,2,60,1439,1,1,0,420,10.46,-0.01,16.34,0.00748178,12.4,0.835806,-0.00391071,21.2,1,08:33,-2.38,eod,-1,10.46,2012-05-11,0
2012-05-14,0,ok,1380,1380,1,60,1439,3,1,0,420,7.6,4.06,22.48,0.00880514,28.4,1.14987,-0.00562722,15.2,1,08:56,13.32,stop,-1,7.6,2012-05-14,0
2012-05-15,1,ok,1381,1380,1,60,1439,1,1,0,420,6.46,0.02,29.83,0.00907457,32.4,1.52583,-0.0108006,10,1,08:38,-6.84,stop,-1,6.46,2012-05-15,0
2012-05-16,2,ok,1381,1380,1,60,1439,1,1,0,420,12.53,0.01,22.63,0.00891064,30,1.08511,-0.00924976,10.4,1,09:18,-12.93,stop,-1,12.53,2012-05-16,0
2012-05-17,3,ok,1378,1377,2,60,1439,1,1,0,417,11.12,0.04,25.32,0.0144373,79.6,1.2141,-0.00699173,14,0,,,,,,,
2012-05-18,4,ok,1381,1380,1,60,1439,1,1,0,420,4.06,-0.01,41.43,0.0115853,62.8,1.98657,0.00788384,88,1,10:29,8.04,stop,1,4.06,2012-05-18,0
2012-05-21,0,ok,1379,1379,2,60,1439,3,1,0,419,8.83,-2.16,29.65,0.0123617,67.6,1.34742,0.0123586,94.8,0,,,,,,,
2012-05-22,1,ok,1381,1380,1,60,1439,1,1,0,420,5.67,-0.03,14.33,0.00901429,32.8,0.651216,0.00548932,77.6,0,,,,,,,
2012-05-23,2,ok,1377,1376,4,60,1439,1,1,0,416,12.81,0,32.97,0.010135,47.2,1.4983,-0.00567522,16.4,1,09:28,7.84,stop,-1,12.81,2012-05-23,0
2012-05-24,3,ok,1380,1379,2,60,1439,1,1,0,419,6.34,0,35.32,0.0142228,78.4,1.57749,-0.00895565,11.6,1,08:11,-6.7,stop,-1,6.34,2012-05-24,0
2012-05-25,4,ok,1379,1378,2,60,1439,1,1,0,419,8.28,-0.12,26.35,0.0117062,63.2,1.16826,-0.0021289,31.2,0,,,,,,,
2012-05-28,0,short,1154,1154,2,60,1214,3,1,0,420,6.5,1.57,22.8,0.00992313,42.4,1.00618,0.00292608,62.8,1,08:26,-4.54,catchup,1,6.5,2012-05-29,1
2012-05-29,1,ok,1379,1379,2,60,1439,1,0,0,420,7.75,0.36,12.49,0.00732425,10.8,0.549132,0.00457018,72.8,1,10:07,-7.78,stop,1,7.75,2012-05-29,0
2012-05-30,2,ok,1380,1380,1,60,1439,1,1,0,420,9.74,-0.45,34.82,0.0120175,64.8,1.53089,-0.00427445,21.6,1,16:16,-0.32,stop,-1,9.74,2012-05-30,0
2012-05-31,3,ok,1381,1380,1,60,1439,1,1,0,420,5.3,-0.02,38.43,0.0132565,72.8,1.59726,-0.00339444,26,1,18:05,-5.33,stop,1,5.3,2012-05-31,0
2012-06-01,4,ok,1377,1376,4,60,1439,1,1,0,417,10.19,-0.01,21.33,0.013894,75.2,0.825624,0.000112732,44,1,12:45,-10.9,stop,-1,10.19,2012-06-01,0
2012-06-04,0,ok,1338,1338,43,60,1439,3,1,0,420,12.38,1.5,85.31,0.0195026,91.2,3.30211,0.0158657,96.8,1,08:45,-12.41,stop,1,12.38,2012-06-04,0
2012-06-05,1,ok,1380,1380,1,60,1439,1,1,0,420,6.32,0.12,19.43,0.0117054,61.2,0.726763,0.013624,95.6,0,,,,,,,
2012-06-06,2,ok,1381,1380,1,60,1439,1,1,0,420,13.26,0.02,11.81,0.00907664,30.4,0.441743,0.00540906,76.8,1,10:51,-13.29,stop,1,13.26,2012-06-06,0
2012-06-07,3,ok,1381,1380,1,60,1439,1,1,0,420,7.64,0,27.83,0.0127414,69.2,1.04096,0.00494619,74.4,1,14:34,-7.67,stop,1,7.64,2012-06-07,0
2012-06-08,4,ok,1381,1380,1,60,1439,1,1,0,420,37.93,0,51.09,0.0173827,88,1.91098,-0.0105493,10.4,0,,,,,,,
2012-06-11,0,ok,1379,1379,1,61,1439,3,1,0,419,12.88,8.73,40.73,0.0202671,93.2,1.50351,-0.00707762,14.4,1,10:35,-5.58,eod,-1,12.88,2012-06-11,0
2012-06-12,1,ok,1381,1380,1,60,1439,1,1,0,420,8.01,-0.06,26.39,0.0107858,50.8,0.918232,-0.00077848,40,1,11:17,-8.43,stop,-1,8.01,2012-06-12,0
2012-06-13,2,short,1081,1080,1,360,1439,1,1,0,120,2.02,-0.01,31.72,0.0110632,51.2,1.10369,0.00240871,60,1,09:35,1.71,stop,1,2.02,2012-06-13,0
2012-06-14,3,ok,1380,1379,2,60,1439,1,0,0,419,8.78,0,17.2,0.00904508,28,0.598469,0.00706808,85.2,1,15:31,-8.81,stop,1,8.78,2012-06-14,0
2012-06-15,4,ok,1380,1380,1,60,1439,1,1,0,420,6.11,-0.64,18.54,0.0107093,49.2,0.645094,0.00495668,74.4,1,10:17,-6.14,stop,1,6.11,2012-06-15,0
2012-06-18,0,ok,1379,1379,2,60,1439,3,1,0,419,25.51,2,14.12,0.0106273,48,0.491301,0.00270094,60.8,0,,,,,,,
2012-06-19,1,ok,1381,1380,1,60,1439,1,1,0,420,4.85,0.01,25.57,0.0129524,69.2,0.889701,0.00153039,54.8,1,10:02,-4.88,stop,1,4.85,2012-06-19,0
2012-06-20,2,ok,1380,1379,2,60,1439,1,1,0,419,4.56,0,15.79,0.00816667,16.4,0.582442,-0.000139766,42,1,10:17,11.4,stop,-1,4.56,2012-06-20,0
2012-06-21,3,ok,1381,1380,1,60,1439,1,1,0,420,9.63,0.01,32.38,0.0153477,82.4,1.22791,-0.00644117,15.6,1,10:41,7.7,stop,-1,9.63,2012-06-21,0
2012-06-22,4,ok,1379,1379,2,60,1439,1,1,0,420,7.51,-1.1,42.63,0.0118469,60,1.57248,-0.0150113,4.8,1,09:48,-7.9,stop,-1,7.51,2012-06-22,0
2012-06-25,0,ok,1378,1378,2,60,1439,3,1,0,420,9.14,-0.32,15.26,0.00839142,19.2,0.562892,-0.00887377,12.8,1,13:05,-9.49,stop,-1,9.14,2012-06-25,0
2012-06-26,1,ok,1381,1380,1,60,1439,1,1,0,420,5.29,-0.02,22.01,0.00866206,21.6,0.834661,0.000771307,48,0,,,,,,,
2012-06-27,2,ok,1381,1380,1,60,1439,1,1,0,420,4.35,0,19.58,0.00744906,8,0.753657,-0.00114644,37.6,1,08:22,1.05,stop,-1,4.35,2012-06-27,0
2012-06-28,3,ok,1380,1380,1,60,1439,1,1,0,420,5.43,-0.1,20.38,0.0105805,45.6,0.78445,-0.00140492,37.6,1,10:11,0.67,stop,-1,5.43,2012-06-28,0
2012-06-29,4,ok,1380,1380,1,60,1439,1,1,0,420,18.32,-0.84,30.95,0.0114884,55.6,1.30097,-0.00583766,18,0,,,,,,,
2012-07-02,0,ok,1380,1380,1,60,1439,3,1,0,420,10.46,1.87,55.86,0.0121089,61.6,2.34805,0.00957013,90,1,17:48,-2.53,eod,1,10.46,2012-07-02,0
2012-07-03,1,ok,1380,1380,1,60,1439,1,1,0,420,10.3,0,15.26,0.00881586,22.4,0.587375,0.00633039,81.6,1,09:05,10.94,eod,1,10.3,2012-07-03,0
2012-07-04,2,short,1157,1156,1,60,1215,1,1,0,420,5.76,0.01,29.99,0.00768731,8.8,1.26061,0.0100441,91.6,0,,,,,,,
2012-07-05,3,ok,1378,1378,2,60,1439,1,0,0,419,4.86,1,8.8,0.00526214,0.4,0.338722,0.00486806,71.2,1,12:45,-4.89,stop,1,4.86,2012-07-05,0
2012-07-06,4,ok,1379,1378,2,60,1439,1,1,0,420,5.56,-0.01,26.28,0.0112231,52,1.01155,-0.00111812,37.6,1,08:56,4.63,stop,-1,5.56,2012-07-06,0
2012-07-09,0,ok,1380,1380,1,60,1439,3,1,0,420,7.1,-2.07,33.24,0.014724,78.4,1.2622,-0.00945487,10.8,0,,,,,,,
2012-07-10,1,ok,1380,1379,2,60,1439,1,1,0,419,5.27,-0.01,16.43,0.00791766,11.2,0.623885,-0.00381824,25.2,1,09:28,-5.61,stop,-1,5.27,2012-07-10,0
2012-07-11,2,ok,1380,1379,2,60,1439,1,1,0,419,10.54,0.02,36.7,0.00930332,27.2,1.41562,-0.00408108,23.6,0,,,,,,,
2012-07-12,3,ok,1379,1379,2,60,1439,1,1,0,419,8.58,0.77,17.61,0.00979823,33.6,0.679267,-0.00346008,26.8,1,08:06,4.65,stop,-1,8.58,2012-07-12,0
2012-07-13,4,ok,1376,1375,2,60,1439,1,1,0,420,6.72,0.01,22.94,0.0102833,41.2,0.964271,-0.00436232,22,0,,,,,,,
2012-07-16,0,ok,1374,1374,5,60,1439,3,1,0,414,8.91,1.54,30.82,0.008169,12.8,1.3713,0.00574516,78.4,1,17:38,-4.13,eod,1,8.91,2012-07-16,0
2012-07-17,1,ok,1380,1379,2,60,1439,1,1,0,419,7.88,0.06,17.04,0.00824706,13.2,0.702536,0.00406104,67.2,1,11:42,-7.91,stop,1,7.88,2012-07-17,0
2012-07-18,2,ok,1379,1378,2,60,1439,1,1,0,418,7.91,-0.14,27.45,0.00991923,34.8,1.13173,-0.000136153,44.4,1,08:55,1.73,stop,-1,7.91,2012-07-18,0
2012-07-19,3,ok,1380,1379,2,60,1439,1,1,0,419,7.63,0,18.23,0.00857395,18,0.740756,-0.00391581,25.2,0,,,,,,,
2012-07-20,4,ok,1378,1377,2,60,1438,1,1,0,418,5.13,0,19.2,0.00786116,8.8,0.780171,0.000942289,51.6,1,10:07,-5.16,stop,1,5.13,2012-07-20,0
2012-07-23,0,ok,1376,1376,4,60,1439,3,1,0,420,5.51,-3.68,13.5,0.00770666,7.6,0.600667,-0.000198504,44.4,1,18:56,-0.38,eod,-1,5.51,2012-07-23,0
2012-07-24,1,ok,1378,1377,3,60,1439,1,1,0,417,3.74,0,19.68,0.00806867,11.6,0.928521,-0.00253763,33.2,1,10:34,-4.08,stop,-1,3.74,2012-07-24,0
2012-07-25,2,ok,1380,1379,2,60,1439,1,1,0,420,6.68,0,15.77,0.00810472,12,0.744043,0.0005483,48.8,1,10:14,16.62,eod,1,6.68,2012-07-25,0
2012-07-26,3,ok,1378,1378,3,60,1439,1,1,0,420,4.31,1.02,31.69,0.00834044,15.2,1.58213,0.00852683,88.4,1,08:42,10.03,stop,1,4.31,2012-07-26,0
2012-07-27,4,ok,1379,1378,2,60,1439,1,1,0,418,4.89,-0.01,20.5,0.00936023,29.2,0.946445,0.00845358,88,1,08:11,7.12,stop,1,4.89,2012-07-27,0
2012-07-30,0,ok,1377,1377,2,60,1439,3,1,0,417,6.36,0.52,17.73,0.0101902,40.8,0.816298,0.00652839,82.8,0,,,,,,,
2012-07-31,1,ok,1379,1378,2,60,1439,1,1,0,418,4.67,0.01,11.82,0.0067127,2,0.588352,0.00237461,62,1,13:01,-4.7,stop,1,4.67,2012-07-31,0
2012-08-01,2,ok,1380,1379,2,60,1439,1,1,0,419,4.25,0.02,17.13,0.00778582,7.6,0.881173,-0.000553888,42,1,15:21,8.74,stop,-1,4.25,2012-08-01,0
2012-08-02,3,ok,1375,1375,4,60,1439,1,1,0,420,4.36,0.35,26.68,0.0111256,50,1.37243,-0.0051615,19.6,1,14:38,-4.73,stop,-1,4.36,2012-08-02,0
2012-08-03,4,ok,1371,1371,3,60,1439,1,1,0,411,3.37,1.55,30.6,0.0135034,70.8,1.57407,-0.00662116,15.6,1,15:32,-3.74,stop,-1,3.37,2012-08-03,0
2012-08-06,0,ok,1379,1379,2,60,1439,3,1,0,419,5.75,1.81,21.4,0.00863787,19.2,1.10082,0.000313342,48,1,08:26,2.57,eod,1,5.75,2012-08-06,0
2012-08-07,1,ok,1380,1380,1,60,1439,1,1,0,420,4.07,0.83,13.28,0.00660785,1.6,0.683128,0.00394461,66.8,1,10:13,0.97,stop,1,4.07,2012-08-07,0
2012-08-08,2,ok,1380,1379,2,60,1439,1,1,0,419,3.34,-0.01,10.21,0.00645851,0.8,0.525206,0.0021334,61.6,0,,,,,,,
2012-08-09,3,ok,1381,1380,1,60,1439,1,1,0,420,5.66,-0.01,13.44,0.00601203,0.4,0.718141,0.000972352,53.2,0,,,,,,,
2012-08-10,4,ok,1378,1377,2,60,1439,1,1,0,419,6.44,0,8.78,0.0055638,0,0.469142,0.00145932,57.6,0,,,,,,,
2012-08-13,0,ok,1378,1378,2,60,1439,3,1,0,419,5.9,2.36,20.98,0.00748821,7.6,1.16685,0.00187159,59.6,1,13:07,-5.93,stop,1,5.9,2012-08-13,0
2012-08-14,1,ok,1378,1378,2,60,1439,1,1,0,419,4.4,0.29,18.14,0.00663424,3.2,1.0089,-0.000323573,44,1,15:33,9.45,stop,-1,4.4,2012-08-14,0
2012-08-15,2,ok,1377,1376,3,60,1439,1,1,0,416,3.87,0.11,25.94,0.0103925,43.6,1.42645,-0.00487505,21.2,1,10:21,2.82,stop,-1,3.87,2012-08-15,0
2012-08-16,3,ok,1372,1372,7,60,1439,1,1,0,412,3.93,0.36,16.54,0.00736601,6.8,0.909541,-0.00244645,34.8,1,08:07,-4.28,stop,-1,3.93,2012-08-16,0
2012-08-17,4,ok,1378,1377,2,60,1439,1,1,0,417,4.24,0.02,17.74,0.00608806,1.6,0.989127,0.00279737,66,1,09:26,-4.27,stop,1,4.24,2012-08-17,0
2012-08-20,0,ok,1337,1337,33,60,1439,3,1,0,377,4.25,0.22,8.47,0.00652727,2.8,0.477587,0.00304138,66.8,1,09:19,-4.28,stop,1,4.25,2012-08-20,0
2012-08-21,1,ok,1330,1329,11,60,1439,1,1,0,418,3.94,0,12.79,0.00569887,0.4,0.721173,0.00223886,62.8,1,08:03,14.29,stop,1,3.94,2012-08-21,0
2012-08-22,2,ok,1379,1379,2,60,1439,1,1,0,419,3.6,0.4,22.82,0.0061069,2.4,1.30924,0.00671718,85.2,1,09:22,1.06,stop,1,3.6,2012-08-22,0
2012-08-23,3,ok,1380,1379,2,60,1439,1,1,0,419,12.94,0,21.49,0.00865667,24,1.21173,0.00830266,89.6,1,10:08,3.63,eod,1,12.94,2012-08-23,0
2012-08-24,4,ok,1377,1376,2,60,1439,1,1,0,418,5.46,0.01,22.64,0.00787256,13.6,1.27657,0.0101947,94.4,1,18:16,-5.49,stop,1,5.46,2012-08-24,0
2012-08-27,0,ok,1376,1376,2,60,1439,3,1,0,419,6.15,1.69,11.37,0.00699615,7.2,0.641105,0.00519948,79.2,0,,,,,,,
2012-08-28,1,ok,1379,1378,2,60,1439,1,1,0,419,9.54,0,13.62,0.00625734,2.8,0.781187,0.000690886,50.8,0,,,,,,,
2012-08-29,2,ok,1377,1376,5,60,1439,1,1,0,416,4.91,0,15.47,0.00681938,6.4,0.887296,-0.000230434,45.2,0,,,,,,,
2012-08-30,3,ok,1381,1380,1,60,1439,1,1,0,420,3.79,0.03,17.62,0.00715688,9.2,1.028,-0.00233361,34,1,17:42,-4.15,stop,-1,3.79,2012-08-30,0
2012-08-31,4,ok,1378,1378,2,60,1439,1,1,0,418,4.5,-0.17,13.32,0.00596451,0.8,0.779859,-0.00224471,34.8,1,17:02,-4.98,stop,-1,4.5,2012-08-31,0
2012-09-03,0,short,1155,1155,2,60,1215,3,1,0,419,6.83,-0.14,47.05,0.011653,62.4,2.93971,0.00718746,88.4,1,18:11,-2.45,catchup,1,6.83,2012-09-04,1
2012-09-04,1,ok,1377,1377,4,60,1439,1,0,0,417,6.84,-1.25,9.84,0.00576705,0.8,0.614808,0.00920095,92.4,1,17:05,-6.87,stop,1,6.84,2012-09-04,0
2012-09-05,2,ok,1380,1380,1,60,1439,1,1,0,420,5.62,-0.49,10.94,0.00791611,16.8,0.683536,0.00429683,71.6,0,,,,,,,
2012-09-06,3,ok,1381,1380,1,60,1439,1,1,0,420,7.02,0,8.58,0.00640333,3.6,0.536082,0.00152971,58.4,1,09:02,5.9,stop,1,7.02,2012-09-06,0
2012-09-07,4,ok,1378,1377,2,60,1439,1,1,0,420,12.54,0,22.16,0.0091091,33.6,1.38457,0.0033289,68,1,15:31,25.04,eod,1,12.54,2012-09-07,0
2012-09-10,0,ok,1380,1380,1,60,1439,3,1,0,420,6.36,0.05,52.77,0.0129068,74,3.08958,0.0102552,95.6,0,,,,,,,
2012-09-11,1,hole,1321,1320,61,60,1439,1,1,0,360,7.01,-0.03,15.26,0.00656119,5.2,0.863122,0.00641315,85.2,1,12:02,-1.91,eod,1,7.01,2012-09-11,0
2012-09-12,2,ok,1380,1379,2,60,1439,1,0,0,420,4.65,0,12.24,0.00589604,0.8,0.716628,0.00328992,67.6,1,08:11,4.77,stop,1,4.65,2012-09-12,0
2012-09-13,3,ok,1376,1376,2,60,1439,1,1,0,417,3.85,0.15,21.93,0.00975726,40.8,1.28396,0.00161583,58.8,1,19:15,-4.27,stop,-1,3.85,2012-09-13,0
